Area of residence,Area of workplace,potential_demand
E02001883,E02001857,3
E02001883,E02001859,2
E02001883,E02001863,2
E02001883,E02001869,10
E02001883,E02001870,3
E02001883,E02001871,2
E02001883,E02001872,5
E02001883,E02001876,15
E02001883,E02001878,2
E02001883,E02001880,4
E02001883,E02001881,3
E02001883,E02001882,4
E02001883,E02001883,5
E02001883,E02001884,5
E02001883,E02001888,2
E02001883,E02001889,8
E02001883,E02001892,16
E02001883,E02001895,8
E02001883,E02001896,2
E02001883,E02001904,12
E02001883,E02001905,2
E02001883,E02001907,13
E02001883,E02001915,3
E02001883,E02001916,5
E02001883,E02001923,2
E02001883,E02002083,3
E02001883,E02002086,5
E02001883,E02002087,3
E02001883,E02002089,16
E02001883,E02006895,1
E02001883,E02006896,7
E02001883,E02006897,2
E02001883,E02006898,4
E02001883,E02006899,14
E02001883,E02006900,9
E02001883,E02006901,4
E02001884,E02001857,3
E02001884,E02001859,2
E02001884,E02001863,3
E02001884,E02001869,3
E02001884,E02001870,5
E02001884,E02001873,2
E02001884,E02001874,2
E02001884,E02001875,2
E02001884,E02001876,18
E02001884,E02001877,8
E02001884,E02001878,7
E02001884,E02001881,2
E02001884,E02001882,5
E02001884,E02001883,5
E02001884,E02001884,4
E02001884,E02001889,2
E02001884,E02001890,3
E02001884,E02001892,6
E02001884,E02001895,5
E02001884,E02001896,5
E02001884,E02001897,7
E02001884,E02001903,4
E02001884,E02001904,3
E02001884,E02001905,2
E02001884,E02001909,3
E02001884,E02001913,2
E02001884,E02001918,1
E02001884,E02002089,3
E02001884,E02006896,10
E02001884,E02006897,6
E02001884,E02006898,4
E02001884,E02006899,20
E02001884,E02006900,8
E02001884,E02006901,6
E02001886,E02001850,3
E02001886,E02001854,1
E02001886,E02001857,2
E02001886,E02001859,7
E02001886,E02001863,3
E02001886,E02001865,6
E02001886,E02001869,4
E02001886,E02001873,12
E02001886,E02001875,6
E02001886,E02001876,24
E02001886,E02001878,4
E02001886,E02001879,7
E02001886,E02001886,2
E02001886,E02001890,7
E02001886,E02001892,3
E02001886,E02001896,2
E02001886,E02001897,3
E02001886,E02001899,5
E02001886,E02001900,4
E02001886,E02001901,2
E02001886,E02001904,2
E02001886,E02001905,8
E02001886,E02001909,2
E02001886,E02001913,6
E02001886,E02001918,4
E02001886,E02001922,2
E02001886,E02001925,1
E02001886,E02001942,2
E02001886,E02002079,3
E02001886,E02002089,2
E02001886,E02006895,3
E02001886,E02006896,15
E02001886,E02006897,15
E02001886,E02006898,10
E02001886,E02006899,31
E02001886,E02006900,3
E02001886,E02006901,3
E02001888,E02001854,3
E02001888,E02001855,3
E02001888,E02001859,2
E02001888,E02001863,3
E02001888,E02001869,5
E02001888,E02001873,1
E02001888,E02001874,3
E02001888,E02001875,1
E02001888,E02001876,6
E02001888,E02001877,3
E02001888,E02001878,4
E02001888,E02001880,2
E02001888,E02001882,7
E02001888,E02001883,4
E02001888,E02001884,6
E02001888,E02001888,2
E02001888,E02001889,7
E02001888,E02001890,1
E02001888,E02001892,17
E02001888,E02001893,3
E02001888,E02001895,6
E02001888,E02001896,4
E02001888,E02001897,3
E02001888,E02001898,3
E02001888,E02001904,7
E02001888,E02001905,2
E02001888,E02001907,8
E02001888,E02001915,2
E02001888,E02001916,1
E02001888,E02002086,4
E02001888,E02002089,17
E02001888,E02006896,7
E02001888,E02006897,3
E02001888,E02006898,4
E02001888,E02006899,6
E02001888,E02006900,6
E02001888,E02006901,2
E02001889,E02001854,4
E02001889,E02001857,3
E02001889,E02001859,2
E02001889,E02001869,3
E02001889,E02001873,2
E02001889,E02001876,17
E02001889,E02001877,4
E02001889,E02001878,7
E02001889,E02001881,2
E02001889,E02001883,2
E02001889,E02001884,6
E02001889,E02001889,2
E02001889,E02001892,6
E02001889,E02001895,4
E02001889,E02001896,9
E02001889,E02001897,9
E02001889,E02001903,3
E02001889,E02001904,7
E02001889,E02001907,3
E02001889,E02001909,4
E02001889,E02001913,2
E02001889,E02001915,3
E02001889,E02001916,1
E02001889,E02001918,2
E02001889,E02001922,2
E02001889,E02002089,7
E02001889,E02006896,7
E02001889,E02006897,5
E02001889,E02006899,15
E02001889,E02006900,13
E02001889,E02006901,5
E02001890,E02001854,3
E02001890,E02001855,1
E02001890,E02001857,1
E02001890,E02001859,6
E02001890,E02001863,3
E02001890,E02001865,4
E02001890,E02001867,2
E02001890,E02001869,4
E02001890,E02001873,8
E02001890,E02001875,6
E02001890,E02001876,34
E02001890,E02001878,3
E02001890,E02001879,3
E02001890,E02001886,4
E02001890,E02001889,2
E02001890,E02001890,5
E02001890,E02001892,5
E02001890,E02001897,3
E02001890,E02001899,5
E02001890,E02001900,5
E02001890,E02001901,3
E02001890,E02001904,2
E02001890,E02001905,14
E02001890,E02001907,1
E02001890,E02001909,5
E02001890,E02001913,10
E02001890,E02001914,1
E02001890,E02001918,5
E02001890,E02001920,3
E02001890,E02001922,6
E02001890,E02001925,3
E02001890,E02001926,2
E02001890,E02001930,2
E02001890,E02001939,1
E02001890,E02002079,2
E02001890,E02002089,2
E02001890,E02006700,1
E02001890,E02006895,4
E02001890,E02006896,15
E02001890,E02006897,12
E02001890,E02006898,16
E02001890,E02006899,43
E02001890,E02006900,3
E02001890,E02006901,2
E02001892,E02001854,5
E02001892,E02001855,3
E02001892,E02001857,4
E02001892,E02001859,4
E02001892,E02001863,1
E02001892,E02001869,3
E02001892,E02001873,1
E02001892,E02001875,3
E02001892,E02001876,14
E02001892,E02001877,4
E02001892,E02001878,5
E02001892,E02001881,2
E02001892,E02001882,4
E02001892,E02001883,4
E02001892,E02001884,4
E02001892,E02001888,4
E02001892,E02001889,6
E02001892,E02001892,5
E02001892,E02001893,5
E02001892,E02001895,6
E02001892,E02001896,4
E02001892,E02001897,6
E02001892,E02001903,3
E02001892,E02001904,15
E02001892,E02001907,9
E02001892,E02001908,2
E02001892,E02001913,3
E02001892,E02001915,6
E02001892,E02001916,5
E02001892,E02001918,2
E02001892,E02001922,2
E02001892,E02001923,1
E02001892,E02001930,2
E02001892,E02002086,3
E02001892,E02002089,14
E02001892,E02006895,4
E02001892,E02006896,14
E02001892,E02006897,4
E02001892,E02006898,5
E02001892,E02006899,25
E02001892,E02006900,17
E02001892,E02006901,4
E02001893,E02001854,5
E02001893,E02001855,3
E02001893,E02001857,3
E02001893,E02001859,1
E02001893,E02001863,4
E02001893,E02001869,4
E02001893,E02001872,1
E02001893,E02001875,2
E02001893,E02001876,14
E02001893,E02001877,5
E02001893,E02001878,4
E02001893,E02001880,3
E02001893,E02001881,5
E02001893,E02001882,8
E02001893,E02001883,3
E02001893,E02001884,9
E02001893,E02001888,4
E02001893,E02001889,7
E02001893,E02001890,3
E02001893,E02001892,22
E02001893,E02001893,3
E02001893,E02001895,6
E02001893,E02001896,9
E02001893,E02001897,2
E02001893,E02001900,3
E02001893,E02001902,3
E02001893,E02001904,17
E02001893,E02001905,2
E02001893,E02001907,9
E02001893,E02001915,10
E02001893,E02001916,3
E02001893,E02001918,2
E02001893,E02001923,2
E02001893,E02002086,4
E02001893,E02002089,18
E02001893,E02006895,2
E02001893,E02006896,8
E02001893,E02006897,4
E02001893,E02006898,4
E02001893,E02006899,20
E02001893,E02006900,12
E02001893,E02006901,4
E02001895,E02001854,2
E02001895,E02001855,3
E02001895,E02001857,3
E02001895,E02001859,1
E02001895,E02001863,1
E02001895,E02001869,3
E02001895,E02001876,5
E02001895,E02001878,6
E02001895,E02001880,2
E02001895,E02001882,6
E02001895,E02001883,4
E02001895,E02001884,2
E02001895,E02001888,2
E02001895,E02001889,7
E02001895,E02001890,1
E02001895,E02001892,12
E02001895,E02001893,4
E02001895,E02001895,5
E02001895,E02001896,3
E02001895,E02001897,4
E02001895,E02001898,1
E02001895,E02001902,3
E02001895,E02001904,9
E02001895,E02001907,8
E02001895,E02001915,2
E02001895,E02001916,3
E02001895,E02001923,3
E02001895,E02002086,8
E02001895,E02002087,4
E02001895,E02002089,27
E02001895,E02006896,2
E02001895,E02006897,2
E02001895,E02006898,4
E02001895,E02006899,13
E02001895,E02006900,9
E02001895,E02006901,4
E02001896,E02001854,2
E02001896,E02001859,2
E02001896,E02001863,3
E02001896,E02001874,2
E02001896,E02001876,8
E02001896,E02001877,3
E02001896,E02001878,2
E02001896,E02001881,2
E02001896,E02001882,3
E02001896,E02001884,4
E02001896,E02001889,2
E02001896,E02001890,3
E02001896,E02001892,6
E02001896,E02001895,1
E02001896,E02001896,3
E02001896,E02001897,9
E02001896,E02001903,4
E02001896,E02001904,10
E02001896,E02001907,6
E02001896,E02001908,3
E02001896,E02001909,1
E02001896,E02001910,2
E02001896,E02001916,2
E02001896,E02001922,3
E02001896,E02001923,4
E02001896,E02001930,3
E02001896,E02001938,2
E02001896,E02002089,6
E02001896,E02006895,3
E02001896,E02006896,12
E02001896,E02006897,6
E02001896,E02006898,4
E02001896,E02006899,24
E02001896,E02006900,9
E02001896,E02006901,5
E02001897,E02001854,2
E02001897,E02001859,4
E02001897,E02001863,3
E02001897,E02001869,5
E02001897,E02001876,12
E02001897,E02001877,4
E02001897,E02001878,1
E02001897,E02001879,2
E02001897,E02001884,4
E02001897,E02001892,4
E02001897,E02001895,2
E02001897,E02001896,3
E02001897,E02001897,4
E02001897,E02001903,3
E02001897,E02001904,6
E02001897,E02001907,2
E02001897,E02001908,3
E02001897,E02001909,5
E02001897,E02001910,2
E02001897,E02001915,3
E02001897,E02001918,3
E02001897,E02001922,2
E02001897,E02001930,2
E02001897,E02001948,2
E02001897,E02002089,4
E02001897,E02006896,13
E02001897,E02006897,3
E02001897,E02006898,5
E02001897,E02006899,9
E02001897,E02006900,6
E02001897,E02006901,7
E02001898,E02001854,4
E02001898,E02001855,2
E02001898,E02001859,1
E02001898,E02001863,3
E02001898,E02001868,3
E02001898,E02001869,2
E02001898,E02001873,1
E02001898,E02001875,2
E02001898,E02001876,10
E02001898,E02001877,1
E02001898,E02001878,5
E02001898,E02001880,3
E02001898,E02001881,4
E02001898,E02001882,2
E02001898,E02001883,3
E02001898,E02001884,4
E02001898,E02001888,6
E02001898,E02001889,7
E02001898,E02001890,2
E02001898,E02001892,13
E02001898,E02001893,3
E02001898,E02001895,10
E02001898,E02001896,4
E02001898,E02001897,5
E02001898,E02001898,2
E02001898,E02001902,4
E02001898,E02001904,14
E02001898,E02001907,8
E02001898,E02001915,9
E02001898,E02001916,6
E02001898,E02001924,2
E02001898,E02002086,5
E02001898,E02002087,3
E02001898,E02002089,17
E02001898,E02006895,2
E02001898,E02006896,5
E02001898,E02006897,3
E02001898,E02006898,5
E02001898,E02006899,18
E02001898,E02006900,10
E02001898,E02006901,7
E02001899,E02001854,1
E02001899,E02001857,1
E02001899,E02001859,5
E02001899,E02001862,2
E02001899,E02001863,2
E02001899,E02001865,4
E02001899,E02001869,1
E02001899,E02001873,9
E02001899,E02001875,2
E02001899,E02001876,15
E02001899,E02001886,6
E02001899,E02001890,14
E02001899,E02001892,3
E02001899,E02001897,2
E02001899,E02001899,3
E02001899,E02001900,6
E02001899,E02001901,13
E02001899,E02001905,17
E02001899,E02001906,3
E02001899,E02001911,3
E02001899,E02001913,15
E02001899,E02001918,2
E02001899,E02001920,2
E02001899,E02001921,3
E02001899,E02001922,9
E02001899,E02001923,2
E02001899,E02001926,3
E02001899,E02001927,3
E02001899,E02001930,2
E02001899,E02001935,3
E02001899,E02001939,4
E02001899,E02001953,2
E02001899,E02001956,1
E02001899,E02002089,1
E02001899,E02006895,4
E02001899,E02006896,6
E02001899,E02006897,6
E02001899,E02006898,8
E02001899,E02006899,29
E02001899,E02006900,2
E02001899,E02006901,2
E02001900,E02001854,2
E02001900,E02001859,3
E02001900,E02001865,3
E02001900,E02001869,3
E02001900,E02001873,3
E02001900,E02001875,4
E02001900,E02001876,12
E02001900,E02001890,6
E02001900,E02001897,2
E02001900,E02001900,1
E02001900,E02001901,1
E02001900,E02001904,2
E02001900,E02001905,11
E02001900,E02001909,3
E02001900,E02001910,2
E02001900,E02001913,9
E02001900,E02001918,4
E02001900,E02001922,2
E02001900,E02002089,2
E02001900,E02006895,2
E02001900,E02006896,14
E02001900,E02006897,5
E02001900,E02006898,5
E02001900,E02006899,19
E02001900,E02006900,3
E02001901,E02001854,2
E02001901,E02001859,1
E02001901,E02001863,1
E02001901,E02001865,3
E02001901,E02001873,6
E02001901,E02001875,5
E02001901,E02001876,28
E02001901,E02001886,3
E02001901,E02001890,10
E02001901,E02001892,4
E02001901,E02001899,3
E02001901,E02001900,2
E02001901,E02001901,5
E02001901,E02001905,37
E02001901,E02001906,3
E02001901,E02001913,18
E02001901,E02001918,5
E02001901,E02001920,2
E02001901,E02001922,5
E02001901,E02001925,3
E02001901,E02001926,4
E02001901,E02001930,1
E02001901,E02001939,2
E02001901,E02002089,1
E02001901,E02006895,4
E02001901,E02006896,6
E02001901,E02006897,8
E02001901,E02006898,11
E02001901,E02006899,45
E02001901,E02006900,2
E02001902,E02001849,2
E02001902,E02001854,4
E02001902,E02001855,1
E02001902,E02001857,2
E02001902,E02001859,2
E02001902,E02001863,2
E02001902,E02001869,5
E02001902,E02001876,13
E02001902,E02001877,3
E02001902,E02001878,2
E02001902,E02001882,5
E02001902,E02001883,4
E02001902,E02001884,5
E02001902,E02001888,1
E02001902,E02001889,5
E02001902,E02001890,2
E02001902,E02001892,7
E02001902,E02001893,2
E02001902,E02001895,5
E02001902,E02001896,3
E02001902,E02001897,6
E02001902,E02001898,1
E02001902,E02001902,3
E02001902,E02001904,8
E02001902,E02001907,14
E02001902,E02001915,6
E02001902,E02001916,3
E02001902,E02001923,2
E02001902,E02002086,3
E02001902,E02002089,27
E02001902,E02006895,2
E02001902,E02006896,7
E02001902,E02006897,4
E02001902,E02006898,3
E02001902,E02006899,19
E02001902,E02006900,11
E02001902,E02006901,6
E02001903,E02001854,2
E02001903,E02001859,3
E02001903,E02001876,12
E02001903,E02001877,3
E02001903,E02001878,2
E02001903,E02001890,1
E02001903,E02001895,3
E02001903,E02001896,2
E02001903,E02001897,5
E02001903,E02001903,3
E02001903,E02001904,3
E02001903,E02001908,3
E02001903,E02001909,2
E02001903,E02001910,3
E02001903,E02001916,4
E02001903,E02001918,3
E02001903,E02001923,2
E02001903,E02001930,3
E02001903,E02001948,2
E02001903,E02002089,3
E02001903,E02006895,1
E02001903,E02006896,5
E02001903,E02006897,7
E02001903,E02006898,3
E02001903,E02006899,17
E02001903,E02006900,4
E02001903,E02006901,3
E02001904,E02001854,2
E02001904,E02001855,2
E02001904,E02001857,4
E02001904,E02001859,2
E02001904,E02001863,2
E02001904,E02001869,2
E02001904,E02001875,2
E02001904,E02001876,17
E02001904,E02001877,3
E02001904,E02001878,5
E02001904,E02001882,4
E02001904,E02001884,4
E02001904,E02001889,4
E02001904,E02001890,2
E02001904,E02001892,8
E02001904,E02001893,2
E02001904,E02001895,6
E02001904,E02001896,4
E02001904,E02001897,7
E02001904,E02001902,2
E02001904,E02001904,8
E02001904,E02001905,2
E02001904,E02001907,4
E02001904,E02001908,3
E02001904,E02001909,3
E02001904,E02001913,1
E02001904,E02001915,5
E02001904,E02001916,4
E02001904,E02001918,3
E02001904,E02001923,2
E02001904,E02001930,1
E02001904,E02002089,8
E02001904,E02006895,3
E02001904,E02006896,13
E02001904,E02006897,5
E02001904,E02006898,2
E02001904,E02006899,13
E02001904,E02006900,8
E02001904,E02006901,5
E02001905,E02001854,2
E02001905,E02001859,2
E02001905,E02001863,2
E02001905,E02001865,2
E02001905,E02001866,1
E02001905,E02001869,1
E02001905,E02001873,10
E02001905,E02001875,2
E02001905,E02001876,15
E02001905,E02001878,3
E02001905,E02001879,3
E02001905,E02001890,6
E02001905,E02001892,2
E02001905,E02001897,4
E02001905,E02001899,1
E02001905,E02001900,3
E02001905,E02001901,4
E02001905,E02001905,42
E02001905,E02001909,3
E02001905,E02001913,11
E02001905,E02001918,2
E02001905,E02001922,7
E02001905,E02001925,1
E02001905,E02001926,4
E02001905,E02001930,1
E02001905,E02001938,3
E02001905,E02001939,3
E02001905,E02001949,3
E02001905,E02002089,1
E02001905,E02006895,3
E02001905,E02006896,13
E02001905,E02006897,6
E02001905,E02006898,7
E02001905,E02006899,28
E02001905,E02006900,2
E02001905,E02006901,2
E02001906,E02001840,1
E02001906,E02001854,1
E02001906,E02001855,1
E02001906,E02001857,2
E02001906,E02001859,2
E02001906,E02001863,2
E02001906,E02001869,2
E02001906,E02001873,5
E02001906,E02001875,4
E02001906,E02001876,11
E02001906,E02001878,1
E02001906,E02001879,4
E02001906,E02001886,4
E02001906,E02001890,18
E02001906,E02001897,2
E02001906,E02001899,17
E02001906,E02001900,3
E02001906,E02001901,12
E02001906,E02001904,2
E02001906,E02001905,10
E02001906,E02001906,7
E02001906,E02001911,4
E02001906,E02001913,24
E02001906,E02001918,2
E02001906,E02001920,3
E02001906,E02001921,1
E02001906,E02001922,4
E02001906,E02001926,4
E02001906,E02001927,4
E02001906,E02001938,3
E02001906,E02001939,2
E02001906,E02001946,2
E02001906,E02001949,1
E02001906,E02001950,2
E02001906,E02002079,5
E02001906,E02002089,1
E02001906,E02006895,6
E02001906,E02006896,12
E02001906,E02006897,5
E02001906,E02006898,11
E02001906,E02006899,33
E02001906,E02006900,4
E02001906,E02006901,1
E02001907,E02001849,1
E02001907,E02001854,3
E02001907,E02001855,3
E02001907,E02001857,3
E02001907,E02001859,2
E02001907,E02001863,4
E02001907,E02001869,6
E02001907,E02001872,1
E02001907,E02001873,2
E02001907,E02001874,2
E02001907,E02001875,1
E02001907,E02001876,15
E02001907,E02001878,7
E02001907,E02001880,3
E02001907,E02001882,1
E02001907,E02001883,3
E02001907,E02001884,2
E02001907,E02001888,4
E02001907,E02001889,3
E02001907,E02001890,1
E02001907,E02001892,11
E02001907,E02001893,3
E02001907,E02001895,9
E02001907,E02001896,7
E02001907,E02001897,4
E02001907,E02001898,2
E02001907,E02001902,3
E02001907,E02001904,13
E02001907,E02001905,2
E02001907,E02001907,9
E02001907,E02001913,2
E02001907,E02001915,6
E02001907,E02001916,3
E02001907,E02001923,6
E02001907,E02002086,7
E02001907,E02002087,2
E02001907,E02002089,37
E02001907,E02006895,2
E02001907,E02006896,10
E02001907,E02006897,2
E02001907,E02006898,3
E02001907,E02006899,16
E02001907,E02006900,11
E02001907,E02006901,4
E02001908,E02001859,2
E02001908,E02001863,1
E02001908,E02001869,4
E02001908,E02001875,2
E02001908,E02001876,9
E02001908,E02001877,2
E02001908,E02001878,4
E02001908,E02001884,4
E02001908,E02001890,1
E02001908,E02001892,4
E02001908,E02001896,4
E02001908,E02001897,8
E02001908,E02001903,4
E02001908,E02001904,4
E02001908,E02001907,2
E02001908,E02001908,2
E02001908,E02001909,5
E02001908,E02001910,2
E02001908,E02001916,3
E02001908,E02001918,3
E02001908,E02001922,3
E02001908,E02001923,4
E02001908,E02001930,4
E02001908,E02002089,2
E02001908,E02006895,2
E02001908,E02006896,11
E02001908,E02006897,5
E02001908,E02006898,8
E02001908,E02006899,18
E02001908,E02006900,7
E02001908,E02006901,10
E02001909,E02001857,2
E02001909,E02001869,4
E02001909,E02001875,3
E02001909,E02001876,13
E02001909,E02001878,4
E02001909,E02001884,3
E02001909,E02001890,2
E02001909,E02001892,3
E02001909,E02001896,3
E02001909,E02001897,5
E02001909,E02001903,7
E02001909,E02001904,5
E02001909,E02001905,4
E02001909,E02001908,1
E02001909,E02001909,3
E02001909,E02001910,2
E02001909,E02001915,3
E02001909,E02001916,3
E02001909,E02001918,5
E02001909,E02001923,2
E02001909,E02001930,5
E02001909,E02001938,2
E02001909,E02002089,2
E02001909,E02006895,3
E02001909,E02006896,9
E02001909,E02006897,8
E02001909,E02006898,6
E02001909,E02006899,10
E02001909,E02006900,6
E02001909,E02006901,3
E02001910,E02001854,2
E02001910,E02001857,2
E02001910,E02001859,3
E02001910,E02001865,2
E02001910,E02001876,8
E02001910,E02001878,5
E02001910,E02001890,4
E02001910,E02001892,4
E02001910,E02001896,5
E02001910,E02001897,5
E02001910,E02001900,2
E02001910,E02001903,6
E02001910,E02001904,5
E02001910,E02001905,4
E02001910,E02001909,4
E02001910,E02001910,2
E02001910,E02001913,3
E02001910,E02001914,1
E02001910,E02001918,2
E02001910,E02001922,1
E02001910,E02001923,3
E02001910,E02001930,4
E02001910,E02002089,1
E02001910,E02006895,4
E02001910,E02006896,8
E02001910,E02006897,4
E02001910,E02006898,4
E02001910,E02006899,12
E02001910,E02006900,3
E02001910,E02006901,3
E02001911,E02001854,1
E02001911,E02001859,3
E02001911,E02001863,2
E02001911,E02001869,1
E02001911,E02001873,6
E02001911,E02001875,3
E02001911,E02001876,11
E02001911,E02001879,1
E02001911,E02001886,2
E02001911,E02001890,7
E02001911,E02001892,1
E02001911,E02001897,3
E02001911,E02001899,8
E02001911,E02001900,4
E02001911,E02001901,8
E02001911,E02001905,10
E02001911,E02001906,6
E02001911,E02001911,3
E02001911,E02001913,16
E02001911,E02001918,3
E02001911,E02001920,3
E02001911,E02001921,3
E02001911,E02001922,3
E02001911,E02001925,1
E02001911,E02001926,2
E02001911,E02001927,3
E02001911,E02001935,3
E02001911,E02001939,3
E02001911,E02001949,2
E02001911,E02002089,1
E02001911,E02006700,1
E02001911,E02006895,2
E02001911,E02006896,9
E02001911,E02006897,7
E02001911,E02006898,14
E02001911,E02006899,26
E02001911,E02006900,1
E02001911,E02006901,3
E02001913,E02001854,1
E02001913,E02001859,2
E02001913,E02001865,2
E02001913,E02001869,2
E02001913,E02001873,9
E02001913,E02001875,2
E02001913,E02001876,12
E02001913,E02001878,2
E02001913,E02001890,4
E02001913,E02001892,2
E02001913,E02001897,3
E02001913,E02001899,2
E02001913,E02001900,5
E02001913,E02001901,5
E02001913,E02001905,18
E02001913,E02001913,9
E02001913,E02001918,3
E02001913,E02001922,5
E02001913,E02001925,2
E02001913,E02001926,3
E02001913,E02001930,2
E02001913,E02001949,2
E02001913,E02001953,2
E02001913,E02002079,1
E02001913,E02002089,1
E02001913,E02006895,5
E02001913,E02006896,8
E02001913,E02006897,5
E02001913,E02006898,4
E02001913,E02006899,17
E02001913,E02006900,1
E02001914,E02001854,2
E02001914,E02001859,2
E02001914,E02001863,2
E02001914,E02001865,1
E02001914,E02001873,2
E02001914,E02001875,1
E02001914,E02001876,15
E02001914,E02001878,3
E02001914,E02001889,3
E02001914,E02001890,7
E02001914,E02001892,4
E02001914,E02001896,3
E02001914,E02001897,7
E02001914,E02001900,2
E02001914,E02001903,3
E02001914,E02001904,1
E02001914,E02001905,10
E02001914,E02001908,1
E02001914,E02001909,4
E02001914,E02001910,3
E02001914,E02001913,6
E02001914,E02001914,2
E02001914,E02001918,3
E02001914,E02001922,2
E02001914,E02001923,2
E02001914,E02001926,3
E02001914,E02001930,6
E02001914,E02001933,1
E02001914,E02001938,4
E02001914,E02001939,3
E02001914,E02002089,2
E02001914,E02006700,1
E02001914,E02006895,2
E02001914,E02006896,7
E02001914,E02006897,6
E02001914,E02006898,5
E02001914,E02006899,17
E02001914,E02006900,6
E02001914,E02006901,2
E02001915,E02001849,1
E02001915,E02001854,7
E02001915,E02001855,1
E02001915,E02001857,2
E02001915,E02001859,3
E02001915,E02001863,4
E02001915,E02001869,4
E02001915,E02001870,1
E02001915,E02001873,2
E02001915,E02001875,3
E02001915,E02001876,18
E02001915,E02001877,3
E02001915,E02001878,5
E02001915,E02001881,2
E02001915,E02001882,5
E02001915,E02001883,3
E02001915,E02001884,5
E02001915,E02001889,5
E02001915,E02001890,5
E02001915,E02001892,15
E02001915,E02001893,3
E02001915,E02001895,11
E02001915,E02001896,7
E02001915,E02001897,5
E02001915,E02001900,3
E02001915,E02001902,5
E02001915,E02001903,4
E02001915,E02001904,15
E02001915,E02001905,6
E02001915,E02001907,6
E02001915,E02001908,3
E02001915,E02001909,4
E02001915,E02001910,1
E02001915,E02001913,2
E02001915,E02001915,7
E02001915,E02001916,10
E02001915,E02001918,7
E02001915,E02001922,2
E02001915,E02001923,4
E02001915,E02001924,4
E02001915,E02001929,2
E02001915,E02001930,6
E02001915,E02001934,3
E02001915,E02001948,2
E02001915,E02001949,2
E02001915,E02002086,2
E02001915,E02002089,24
E02001915,E02006700,2
E02001915,E02006895,5
E02001915,E02006896,23
E02001915,E02006897,7
E02001915,E02006898,6
E02001915,E02006899,38
E02001915,E02006900,8
E02001915,E02006901,8
E02001916,E02001849,2
E02001916,E02001854,3
E02001916,E02001855,1
E02001916,E02001859,1
E02001916,E02001863,2
E02001916,E02001869,3
E02001916,E02001873,1
E02001916,E02001875,2
E02001916,E02001876,12
E02001916,E02001878,5
E02001916,E02001881,2
E02001916,E02001884,5
E02001916,E02001889,4
E02001916,E02001890,4
E02001916,E02001892,6
E02001916,E02001895,2
E02001916,E02001896,4
E02001916,E02001897,3
E02001916,E02001903,4
E02001916,E02001904,8
E02001916,E02001905,3
E02001916,E02001907,5
E02001916,E02001908,6
E02001916,E02001909,5
E02001916,E02001913,1
E02001916,E02001915,9
E02001916,E02001916,4
E02001916,E02001918,4
E02001916,E02001923,6
E02001916,E02001924,3
E02001916,E02001930,5
E02001916,E02001934,3
E02001916,E02002089,7
E02001916,E02006895,4
E02001916,E02006896,16
E02001916,E02006897,5
E02001916,E02006898,5
E02001916,E02006899,25
E02001916,E02006900,13
E02001916,E02006901,7
E02001918,E02001854,3
E02001918,E02001855,1
E02001918,E02001857,1
E02001918,E02001859,3
E02001918,E02001863,3
E02001918,E02001869,2
E02001918,E02001873,2
E02001918,E02001875,2
E02001918,E02001876,21
E02001918,E02001877,4
E02001918,E02001878,1
E02001918,E02001879,1
E02001918,E02001884,1
E02001918,E02001890,6
E02001918,E02001892,6
E02001918,E02001896,2
E02001918,E02001897,10
E02001918,E02001899,4
E02001918,E02001900,4
E02001918,E02001901,1
E02001918,E02001903,4
E02001918,E02001904,2
E02001918,E02001905,40
E02001918,E02001908,2
E02001918,E02001909,4
E02001918,E02001910,2
E02001918,E02001913,7
E02001918,E02001914,1
E02001918,E02001915,3
E02001918,E02001916,3
E02001918,E02001918,10
E02001918,E02001922,3
E02001918,E02001923,5
E02001918,E02001925,3
E02001918,E02001926,3
E02001918,E02001930,4
E02001918,E02001936,3
E02001918,E02001937,2
E02001918,E02001938,3
E02001918,E02001939,1
E02001918,E02001948,3
E02001918,E02001949,1
E02001918,E02001950,2
E02001918,E02001953,2
E02001918,E02002089,3
E02001918,E02006700,4
E02001918,E02006895,5
E02001918,E02006896,13
E02001918,E02006897,7
E02001918,E02006898,7
E02001918,E02006899,33
E02001918,E02006900,7
E02001918,E02006901,3
E02001919,E02001854,2
E02001919,E02001859,2
E02001919,E02001863,2
E02001919,E02001869,2
E02001919,E02001873,1
E02001919,E02001876,17
E02001919,E02001878,4
E02001919,E02001890,6
E02001919,E02001892,4
E02001919,E02001896,2
E02001919,E02001897,4
E02001919,E02001900,6
E02001919,E02001903,9
E02001919,E02001904,2
E02001919,E02001905,14
E02001919,E02001908,3
E02001919,E02001909,6
E02001919,E02001910,3
E02001919,E02001913,3
E02001919,E02001914,1
E02001919,E02001916,3
E02001919,E02001918,5
E02001919,E02001919,1
E02001919,E02001922,1
E02001919,E02001923,5
E02001919,E02001930,7
E02001919,E02001933,3
E02001919,E02002089,3
E02001919,E02006700,3
E02001919,E02006895,3
E02001919,E02006896,7
E02001919,E02006897,12
E02001919,E02006898,6
E02001919,E02006899,22
E02001919,E02006900,10
E02001919,E02006901,6
E02001920,E02001854,1
E02001920,E02001859,2
E02001920,E02001862,2
E02001920,E02001863,1
E02001920,E02001869,2
E02001920,E02001873,3
E02001920,E02001875,3
E02001920,E02001876,9
E02001920,E02001878,1
E02001920,E02001884,1
E02001920,E02001890,5
E02001920,E02001897,1
E02001920,E02001899,6
E02001920,E02001901,15
