Area of residence,Area of workplace,potential_demand
E02001085,E02006917,13
E02001086,E02001050,1
E02001086,E02001059,1
E02001086,E02001062,18
E02001086,E02001063,10
E02001086,E02001064,4
E02001086,E02001066,12
E02001086,E02001069,4
E02001086,E02001070,4
E02001086,E02001073,9
E02001086,E02001074,2
E02001086,E02001076,4
E02001086,E02001077,6
E02001086,E02001081,4
E02001086,E02001082,8
E02001086,E02001083,9
E02001086,E02001084,4
E02001086,E02001086,6
E02001086,E02001087,9
E02001086,E02001089,11
E02001086,E02001259,5
E02001086,E02001262,4
E02001086,E02006902,20
E02001086,E02006912,20
E02001086,E02006913,1
E02001086,E02006914,9
E02001086,E02006915,1
E02001086,E02006917,15
E02001087,E02001050,2
E02001087,E02001057,3
E02001087,E02001059,2
E02001087,E02001061,1
E02001087,E02001062,38
E02001087,E02001063,24
E02001087,E02001064,4
E02001087,E02001066,30
E02001087,E02001069,7
E02001087,E02001070,10
E02001087,E02001073,7
E02001087,E02001074,4
E02001087,E02001075,3
E02001087,E02001076,8
E02001087,E02001078,6
E02001087,E02001082,20
E02001087,E02001083,13
E02001087,E02001084,4
E02001087,E02001085,3
E02001087,E02001086,4
E02001087,E02001087,7
E02001087,E02001089,15
E02001087,E02001259,5
E02001087,E02001262,6
E02001087,E02006902,49
E02001087,E02006912,29
E02001087,E02006913,1
E02001087,E02006914,19
E02001087,E02006917,27
E02001089,E02001050,1
E02001089,E02001057,3
E02001089,E02001059,3
E02001089,E02001061,3
E02001089,E02001062,15
E02001089,E02001063,12
E02001089,E02001064,5
E02001089,E02001066,15
E02001089,E02001069,4
E02001089,E02001070,4
E02001089,E02001073,4
E02001089,E02001074,3
E02001089,E02001075,5
E02001089,E02001076,6
E02001089,E02001077,2
E02001089,E02001078,2
E02001089,E02001080,4
E02001089,E02001082,18
E02001089,E02001083,13
E02001089,E02001084,8
E02001089,E02001085,6
E02001089,E02001086,5
E02001089,E02001087,15
E02001089,E02001089,11
E02001089,E02001259,5
E02001089,E02001262,4
E02001089,E02006902,20
E02001089,E02006912,18
E02001089,E02006913,1
E02001089,E02006914,8
E02001089,E02006915,1
E02001089,E02006917,11
E02001187,E02001059,7
E02001187,E02001061,5
E02001187,E02001062,10
E02001187,E02001063,5
E02001187,E02001064,11
E02001187,E02001065,3
E02001187,E02001066,13
E02001187,E02001067,5
E02001187,E02001070,3
E02001187,E02001071,9
E02001187,E02001075,5
E02001187,E02001078,3
E02001187,E02001082,5
E02001187,E02001083,3
E02001187,E02001089,2
E02001187,E02001187,3
E02001187,E02001188,12
E02001187,E02001189,24
E02001187,E02001247,3
E02001187,E02001259,3
E02001187,E02006902,11
E02001187,E02006912,9
E02001187,E02006914,4
E02001187,E02006917,8
E02001188,E02001059,10
E02001188,E02001061,6
E02001188,E02001062,13
E02001188,E02001063,13
E02001188,E02001064,9
E02001188,E02001066,13
E02001188,E02001067,2
E02001188,E02001070,6
E02001188,E02001071,5
E02001188,E02001073,1
E02001188,E02001075,8
E02001188,E02001078,2
E02001188,E02001082,5
E02001188,E02001089,3
E02001188,E02001187,4
E02001188,E02001188,5
E02001188,E02001189,13
E02001188,E02001259,1
E02001188,E02001262,2
E02001188,E02006902,15
E02001188,E02006912,17
E02001188,E02006913,2
E02001188,E02006914,5
E02001188,E02006917,7
E02001189,E02001055,3
E02001189,E02001059,7
E02001189,E02001061,8
E02001189,E02001062,8
E02001189,E02001063,4
E02001189,E02001064,4
E02001189,E02001066,10
E02001189,E02001067,3
E02001189,E02001070,3
E02001189,E02001073,2
E02001189,E02001075,3
E02001189,E02001076,5
E02001189,E02001078,4
E02001189,E02001082,8
E02001189,E02001083,2
E02001189,E02001085,5
E02001189,E02001087,4
E02001189,E02001089,7
E02001189,E02001187,4
E02001189,E02001188,13
E02001189,E02001189,7
E02001189,E02001259,2
E02001189,E02006902,13
E02001189,E02006912,15
E02001189,E02006913,1
E02001189,E02006914,4
E02001189,E02006917,7
E02001242,E02001055,5
E02001242,E02001056,6
E02001242,E02001057,3
E02001242,E02001059,25
E02001242,E02001061,15
E02001242,E02001062,12
E02001242,E02001063,2
E02001242,E02001064,7
E02001242,E02001066,7
E02001242,E02001242,4
E02001242,E02001247,8
E02001242,E02001259,3
E02001242,E02006902,26
E02001242,E02006912,12
E02001242,E02006913,2
E02001242,E02006914,5
E02001242,E02006917,9
E02001247,E02001055,3
E02001247,E02001057,2
E02001247,E02001059,12
E02001247,E02001061,12
E02001247,E02001062,6
E02001247,E02001063,1
E02001247,E02001064,7
E02001247,E02001066,7
E02001247,E02001242,9
E02001247,E02001247,7
E02001247,E02001259,2
E02001247,E02006902,19
E02001247,E02006912,10
E02001247,E02006914,4
E02001247,E02006917,5
E02001259,E02001057,4
E02001259,E02001059,2
E02001259,E02001062,22
E02001259,E02001063,15
E02001259,E02001064,8
E02001259,E02001066,17
E02001259,E02001068,5
E02001259,E02001069,4
E02001259,E02001070,5
E02001259,E02001072,5
E02001259,E02001073,15
E02001259,E02001074,4
E02001259,E02001077,6
E02001259,E02001081,2
E02001259,E02001082,4
E02001259,E02001083,5
E02001259,E02001084,4
E02001259,E02001086,4
E02001259,E02001089,2
E02001259,E02001259,10
E02001259,E02001262,7
E02001259,E02006902,49
E02001259,E02006912,30
E02001259,E02006913,7
E02001259,E02006914,19
E02001259,E02006915,11
E02001259,E02006917,19
E02001262,E02001059,3
E02001262,E02001062,23
E02001262,E02001063,16
E02001262,E02001064,4
E02001262,E02001066,16
E02001262,E02001068,4
E02001262,E02001069,4
E02001262,E02001070,6
E02001262,E02001071,2
E02001262,E02001072,5
E02001262,E02001073,12
E02001262,E02001074,7
E02001262,E02001077,6
E02001262,E02001079,5
E02001262,E02001082,4
E02001262,E02001083,3
E02001262,E02001086,4
E02001262,E02001089,2
E02001262,E02001259,13
E02001262,E02001262,5
E02001262,E02006902,29
E02001262,E02006912,20
E02001262,E02006913,5
E02001262,E02006914,10
E02001262,E02006915,6
E02001262,E02006917,12
E02006902,E02001050,4
E02006902,E02001055,3
E02006902,E02001057,3
E02006902,E02001059,5
E02006902,E02001062,20
E02006902,E02001063,9
E02006902,E02001064,3
E02006902,E02001066,8
E02006902,E02001070,4
E02006902,E02001083,1
E02006902,E02001089,2
E02006902,E02001259,3
E02006902,E02001262,3
E02006902,E02006902,10
E02006902,E02006912,19
E02006902,E02006913,4
E02006902,E02006914,6
E02006902,E02006915,2
E02006902,E02006917,13
E02006912,E02001050,4
E02006912,E02001057,3
E02006912,E02001059,2
E02006912,E02001062,22
E02006912,E02001063,11
E02006912,E02001064,4
E02006912,E02001066,11
E02006912,E02001069,5
E02006912,E02001070,5
E02006912,E02001082,5
E02006912,E02001083,2
E02006912,E02001089,4
E02006912,E02001259,5
E02006912,E02001262,3
E02006912,E02006902,25
E02006912,E02006912,8
E02006912,E02006913,0
E02006912,E02006914,5
E02006912,E02006915,2
E02006912,E02006917,17
E02006913,E02001050,11
E02006913,E02001052,7
E02006913,E02001055,3
E02006913,E02001059,7
E02006913,E02001062,12
E02006913,E02001063,3
E02006913,E02001064,3
E02006913,E02001066,7
E02006913,E02001070,2
E02006913,E02001262,5
E02006913,E02006902,38
E02006913,E02006912,23
E02006913,E02006913,3
E02006913,E02006914,4
E02006913,E02006915,8
E02006913,E02006917,13
E02006914,E02001055,3
E02006914,E02001062,14
E02006914,E02001063,5
E02006914,E02001066,5
E02006914,E02001080,2
E02006914,E02001082,3
E02006914,E02001089,4
E02006914,E02001259,3
E02006914,E02001262,3
E02006914,E02006902,25
E02006914,E02006912,14
E02006914,E02006913,2
E02006914,E02006914,2
E02006914,E02006915,3
E02006914,E02006917,8
E02006915,E02001042,4
E02006915,E02001046,3
E02006915,E02001050,11
E02006915,E02001052,11
E02006915,E02001055,2
E02006915,E02001057,3
E02006915,E02001059,3
E02006915,E02001062,10
E02006915,E02001063,5
E02006915,E02001066,7
E02006915,E02001259,3
E02006915,E02001262,3
E02006915,E02006902,63
E02006915,E02006912,36
E02006915,E02006913,9
E02006915,E02006914,5
E02006915,E02006915,7
E02006915,E02006917,19
E02006916,E02006916,2
E02006917,E02001050,4
E02006917,E02001057,3
E02006917,E02001062,13
E02006917,E02001063,4
E02006917,E02001066,9
E02006917,E02001082,3
E02006917,E02001089,2
E02006917,E02001262,4
E02006917,E02006902,16
E02006917,E02006912,14
E02006917,E02006913,4
E02006917,E02006914,4
E02006917,E02006915,3
E02006917,E02006917,5
